mineral_name,element,count,chem
Jezekite,H,6,Na_8_(U^6+^O_2_)(C^4+^O_3_)_3_(S^6+^O_4_)_2_·3H_2_O
Jezekite,Na,8,Na_8_(U^6+^O_2_)(C^4+^O_3_)_3_(S^6+^O_4_)_2_·3H_2_O
Jezekite,O,22,Na_8_(U^6+^O_2_)(C^4+^O_3_)_3_(S^6+^O_4_)_2_·3H_2_O
Jezekite,S,2,Na_8_(U^6+^O_2_)(C^4+^O_3_)_3_(S^6+^O_4_)_2_·3H_2_O
Jezekite,U,1,Na_8_(U^6+^O_2_)(C^4+^O_3_)_3_(S^6+^O_4_)_2_·3H_2_O
Jianshuiite,H,6,MgMn^4+^_3_O_7_·3H_2_O
Jianshuiite,Mg,1,MgMn^4+^_3_O_7_·3H_2_O
Jianshuiite,Mn,3,MgMn^4+^_3_O_7_·3H_2_O
Jianshuiite,O,10,MgMn^4+^_3_O_7_·3H_2_O
Jimboite,B,2,Mn^2+^_3_(BO_3_)_2_
Jimboite,Mn,3,Mn^2+^_3_(BO_3_)_2_
Jimboite,O,6,Mn^2+^_3_(BO_3_)_2_
Jimthompsonite,H,2,Mg_5_Si_6_O_16_(OH)_2_
Jimthompsonite,Mg,5,Mg_5_Si_6_O_16_(OH)_2_
Jimthompsonite,O,18,Mg_5_Si_6_O_16_(OH)_2_
Jimthompsonite,Si,6,Mg_5_Si_6_O_16_(OH)_2_
Jinshajiangite,Ba,1,BaNaFe^2+^_4_Ti^4+^_2_(Si_2_O_7_)_2_O_2_(OH)_2_F
Jinshajiangite,F,1,BaNaFe^2+^_4_Ti^4+^_2_(Si_2_O_7_)_2_O_2_(OH)_2_F
Jinshajiangite,Fe,4,BaNaFe^2+^_4_Ti^4+^_2_(Si_2_O_7_)_2_O_2_(OH)_2_F
Jinshajiangite,H,2,BaNaFe^2+^_4_Ti^4+^_2_(Si_2_O_7_)_2_O_2_(OH)_2_F
Jinshajiangite,Na,1,BaNaFe^2+^_4_Ti^4+^_2_(Si_2_O_7_)_2_O_2_(OH)_2_F
Jinshajiangite,O,18,BaNaFe^2+^_4_Ti^4+^_2_(Si_2_O_7_)_2_O_2_(OH)_2_F
Jinshajiangite,Si,4,BaNaFe^2+^_4_Ti^4+^_2_(Si_2_O_7_)_2_O_2_(OH)_2_F
Jinshajiangite,Ti,2,BaNaFe^2+^_4_Ti^4+^_2_(Si_2_O_7_)_2_O_2_(OH)_2_F
Joanneumite,C,6,Cu(C_3_N_3_O_3_H_2_)_2_(N^3-^H_3_)_2_
Joanneumite,Cu,1,Cu(C_3_N_3_O_3_H_2_)_2_(N^3-^H_3_)_2_
Joanneumite,H,10,Cu(C_3_N_3_O_3_H_2_)_2_(N^3-^H_3_)_2_
Joanneumite,N,8,Cu(C_3_N_3_O_3_H_2_)_2_(N^3-^H_3_)_2_
Joanneumite,O,6,Cu(C_3_N_3_O_3_H_2_)_2_(N^3-^H_3_)_2_
Joaquinite-(Ce),Ba,2,NaBa_2_Fe^2+^Ti^4+^_2_Ce^3+^_2_(Si_4_O_12_)_2_O_2_(OH)·H_2_O
Joaquinite-(Ce),Ce,2,NaBa_2_Fe^2+^Ti^4+^_2_Ce^3+^_2_(Si_4_O_12_)_2_O_2_(OH)·H_2_O
Joaquinite-(Ce),Fe,1,NaBa_2_Fe^2+^Ti^4+^_2_Ce^3+^_2_(Si_4_O_12_)_2_O_2_(OH)·H_2_O
Joaquinite-(Ce),H,3,NaBa_2_Fe^2+^Ti^4+^_2_Ce^3+^_2_(Si_4_O_12_)_2_O_2_(OH)·H_2_O
Joaquinite-(Ce),Na,1,NaBa_2_Fe^2+^Ti^4+^_2_Ce^3+^_2_(Si_4_O_12_)_2_O_2_(OH)·H_2_O
Joaquinite-(Ce),O,28,NaBa_2_Fe^2+^Ti^4+^_2_Ce^3+^_2_(Si_4_O_12_)_2_O_2_(OH)·H_2_O
Joaquinite-(Ce),Si,8,NaBa_2_Fe^2+^Ti^4+^_2_Ce^3+^_2_(Si_4_O_12_)_2_O_2_(OH)·H_2_O
Joaquinite-(Ce),Ti,2,NaBa_2_Fe^2+^Ti^4+^_2_Ce^3+^_2_(Si_4_O_12_)_2_O_2_(OH)·H_2_O
Joesmithite,Be,2,Pb^2+^Ca_2_Mg_3_Fe^3+^_2_(Si_6_Be_2_)O_22_(OH)_2_
Joesmithite,Ca,2,Pb^2+^Ca_2_Mg_3_Fe^3+^_2_(Si_6_Be_2_)O_22_(OH)_2_
Joesmithite,Fe,2,Pb^2+^Ca_2_Mg_3_Fe^3+^_2_(Si_6_Be_2_)O_22_(OH)_2_
Joesmithite,H,2,Pb^2+^Ca_2_Mg_3_Fe^3+^_2_(Si_6_Be_2_)O_22_(OH)_2_
Joesmithite,Mg,3,Pb^2+^Ca_2_Mg_3_Fe^3+^_2_(Si_6_Be_2_)O_22_(OH)_2_
Joesmithite,O,24,Pb^2+^Ca_2_Mg_3_Fe^3+^_2_(Si_6_Be_2_)O_22_(OH)_2_
Joesmithite,Pb,1,Pb^2+^Ca_2_Mg_3_Fe^3+^_2_(Si_6_Be_2_)O_22_(OH)_2_
Joesmithite,Si,6,Pb^2+^Ca_2_Mg_3_Fe^3+^_2_(Si_6_Be_2_)O_22_(OH)_2_
Johachidolite,Al,1,CaAlB_3_O_7_
Johachidolite,B,3,CaAlB_3_O_7_
Johachidolite,Ca,1,CaAlB_3_O_7_
Johachidolite,O,7,CaAlB_3_O_7_
Johannite,Cu,1,Cu^2+^(U^6+^O_2_)_2_(S^6+^O_4_)_2_(OH)_2_·8H_2_O
Johannite,H,18,Cu^2+^(U^6+^O_2_)_2_(S^6+^O_4_)_2_(OH)_2_·8H_2_O
Johannite,O,22,Cu^2+^(U^6+^O_2_)_2_(S^6+^O_4_)_2_(OH)_2_·8H_2_O
Johannite,S,2,Cu^2+^(U^6+^O_2_)_2_(S^6+^O_4_)_2_(OH)_2_·8H_2_O
Johannite,U,2,Cu^2+^(U^6+^O_2_)_2_(S^6+^O_4_)_2_(OH)_2_·8H_2_O
Johannsenite,Ca,1,CaMn^2+^Si_2_O_6_
Johannsenite,Mn,1,CaMn^2+^Si_2_O_6_
Johannsenite,O,6,CaMn^2+^Si_2_O_6_
Johannsenite,Si,2,CaMn^2+^Si_2_O_6_
Johillerite,As,3,NaCu^2+^MgMg_2_(As^5+^O_4_)_3_
Johillerite,Cu,1,NaCu^2+^MgMg_2_(As^5+^O_4_)_3_
Johillerite,Mg,3,NaCu^2+^MgMg_2_(As^5+^O_4_)_3_
Johillerite,Na,1,NaCu^2+^MgMg_2_(As^5+^O_4_)_3_
Johillerite,O,12,NaCu^2+^MgMg_2_(As^5+^O_4_)_3_
Johnbaumite,As,3,Ca_5_(As^5+^O_4_)_3_OH
Johnbaumite,Ca,5,Ca_5_(As^5+^O_4_)_3_OH
Johnbaumite,H,1,Ca_5_(As^5+^O_4_)_3_OH
Johnbaumite,O,13,Ca_5_(As^5+^O_4_)_3_OH
Johninnesite,As,2,Na_2_Mn^2+^_9_Mg_7_(As^5+^O_4_)_2_(Si_6_O_17_)_2_(OH)_8_
Johninnesite,H,8,Na_2_Mn^2+^_9_Mg_7_(As^5+^O_4_)_2_(Si_6_O_17_)_2_(OH)_8_
Johninnesite,Mg,7,Na_2_Mn^2+^_9_Mg_7_(As^5+^O_4_)_2_(Si_6_O_17_)_2_(OH)_8_
Johninnesite,Mn,9,Na_2_Mn^2+^_9_Mg_7_(As^5+^O_4_)_2_(Si_6_O_17_)_2_(OH)_8_
Johninnesite,Na,2,Na_2_Mn^2+^_9_Mg_7_(As^5+^O_4_)_2_(Si_6_O_17_)_2_(OH)_8_
Johninnesite,O,50,Na_2_Mn^2+^_9_Mg_7_(As^5+^O_4_)_2_(Si_6_O_17_)_2_(OH)_8_
Johninnesite,Si,12,Na_2_Mn^2+^_9_Mg_7_(As^5+^O_4_)_2_(Si_6_O_17_)_2_(OH)_8_
Johnsenite-(Ce),C,1,Na_12_Ce^3+^_3_Ca_6_Mn^2+^_3_Zr^4+^_3_W^6+^Si_25_O_73_(C^4+^O_3_)(OH)_2_
Johnsenite-(Ce),Ca,6,Na_12_Ce^3+^_3_Ca_6_Mn^2+^_3_Zr^4+^_3_W^6+^Si_25_O_73_(C^4+^O_3_)(OH)_2_
Johnsenite-(Ce),Ce,3,Na_12_Ce^3+^_3_Ca_6_Mn^2+^_3_Zr^4+^_3_W^6+^Si_25_O_73_(C^4+^O_3_)(OH)_2_
Johnsenite-(Ce),H,2,Na_12_Ce^3+^_3_Ca_6_Mn^2+^_3_Zr^4+^_3_W^6+^Si_25_O_73_(C^4+^O_3_)(OH)_2_
Johnsenite-(Ce),Mn,3,Na_12_Ce^3+^_3_Ca_6_Mn^2+^_3_Zr^4+^_3_W^6+^Si_25_O_73_(C^4+^O_3_)(OH)_2_
Johnsenite-(Ce),Na,12,Na_12_Ce^3+^_3_Ca_6_Mn^2+^_3_Zr^4+^_3_W^6+^Si_25_O_73_(C^4+^O_3_)(OH)_2_
Johnsenite-(Ce),O,78,Na_12_Ce^3+^_3_Ca_6_Mn^2+^_3_Zr^4+^_3_W^6+^Si_25_O_73_(C^4+^O_3_)(OH)_2_
Johnsenite-(Ce),Si,25,Na_12_Ce^3+^_3_Ca_6_Mn^2+^_3_Zr^4+^_3_W^6+^Si_25_O_73_(C^4+^O_3_)(OH)_2_
Johnsenite-(Ce),W,1,Na_12_Ce^3+^_3_Ca_6_Mn^2+^_3_Zr^4+^_3_W^6+^Si_25_O_73_(C^4+^O_3_)(OH)_2_
Johnsenite-(Ce),Zr,3,Na_12_Ce^3+^_3_Ca_6_Mn^2+^_3_Zr^4+^_3_W^6+^Si_25_O_73_(C^4+^O_3_)(OH)_2_
Johnsomervilleite,Ca,6,Na_10_Ca_6_Mg_18_Fe^2+^_25_(PO_4_)_36_
Johnsomervilleite,Fe,25,Na_10_Ca_6_Mg_18_Fe^2+^_25_(PO_4_)_36_
Johnsomervilleite,Mg,18,Na_10_Ca_6_Mg_18_Fe^2+^_25_(PO_4_)_36_
Johnsomervilleite,Na,10,Na_10_Ca_6_Mg_18_Fe^2+^_25_(PO_4_)_36_
Johnsomervilleite,O,144,Na_10_Ca_6_Mg_18_Fe^2+^_25_(PO_4_)_36_
Johnsomervilleite,P,36,Na_10_Ca_6_Mg_18_Fe^2+^_25_(PO_4_)_36_
Jokokuite,H,10,Mn^2+^S^6+^O_4_·5H_2_O
Jokokuite,Mn,1,Mn^2+^S^6+^O_4_·5H_2_O
Jokokuite,O,9,Mn^2+^S^6+^O_4_·5H_2_O
Jokokuite,S,1,Mn^2+^S^6+^O_4_·5H_2_O
Joliotite,C,1,(U^6+^O_2_)(C^4+^O_3_)·2H_2_O
Joliotite,H,4,(U^6+^O_2_)(C^4+^O_3_)·2H_2_O
Joliotite,O,7,(U^6+^O_2_)(C^4+^O_3_)·2H_2_O
Joliotite,U,1,(U^6+^O_2_)(C^4+^O_3_)·2H_2_O
Jolliffeite,As,1,NiAsSe
Jolliffeite,Ni,1,NiAsSe
Jolliffeite,Se,1,NiAsSe
Jonassonite,Au,1,"Au(Bi,Pb)_5_S_4_"
Jonassonite,Bi,2.5,"Au(Bi,Pb)_5_S_4_"
Jonassonite,Pb,2.5,"Au(Bi,Pb)_5_S_4_"
Jonassonite,S,4,"Au(Bi,Pb)_5_S_4_"
Joosteite,Mn,2,Mn^2+^Mn^3+^O(P^5+^O_4_)
Joosteite,O,5,Mn^2+^Mn^3+^O(P^5+^O_4_)
Joosteite,P,1,Mn^2+^Mn^3+^O(P^5+^O_4_)
Jordanite,As,3,"Pb^2+^_14_(As^3+^,Sb^3+^)_6_S^2-^_23_"
Jordanite,Pb,14,"Pb^2+^_14_(As^3+^,Sb^3+^)_6_S^2-^_23_"
Jordanite,S,23,"Pb^2+^_14_(As^3+^,Sb^3+^)_6_S^2-^_23_"
Jordanite,Sb,3,"Pb^2+^_14_(As^3+^,Sb^3+^)_6_S^2-^_23_"
Jordisite,Mo,1,Mo^4+^S^2-^_2_
Jordisite,S,2,Mo^4+^S^2-^_2_
Jorgensenite,Al,12,Na_2_Sr_14_Na_2_Al_12_F_64_(OH)_4_
Jorgensenite,F,64,Na_2_Sr_14_Na_2_Al_12_F_64_(OH)_4_
Jorgensenite,H,4,Na_2_Sr_14_Na_2_Al_12_F_64_(OH)_4_
Jorgensenite,Na,4,Na_2_Sr_14_Na_2_Al_12_F_64_(OH)_4_
Jorgensenite,O,4,Na_2_Sr_14_Na_2_Al_12_F_64_(OH)_4_
Jorgensenite,Sr,14,Na_2_Sr_14_Na_2_Al_12_F_64_(OH)_4_
Jorgkellerite,C,1,"(Na,[box])_3_Mn^3+^_3_(P^5+^O_4_)_2_(C^4+^O_3_)(O,OH)_2_·5H_2_O"
Jorgkellerite,H,10.5,"(Na,[box])_3_Mn^3+^_3_(P^5+^O_4_)_2_(C^4+^O_3_)(O,OH)_2_·5H_2_O"
Jorgkellerite,Mn,3,"(Na,[box])_3_Mn^3+^_3_(P^5+^O_4_)_2_(C^4+^O_3_)(O,OH)_2_·5H_2_O"
Jorgkellerite,Na,3,"(Na,[box])_3_Mn^3+^_3_(P^5+^O_4_)_2_(C^4+^O_3_)(O,OH)_2_·5H_2_O"
Jorgkellerite,O,17.5,"(Na,[box])_3_Mn^3+^_3_(P^5+^O_4_)_2_(C^4+^O_3_)(O,OH)_2_·5H_2_O"
Jorgkellerite,P,2,"(Na,[box])_3_Mn^3+^_3_(P^5+^O_4_)_2_(C^4+^O_3_)(O,OH)_2_·5H_2_O"
Joseite-A,Bi,4,Bi_4_TeS_2_
Joseite-A,S,2,Bi_4_TeS_2_
Joseite-A,Te,1,Bi_4_TeS_2_
Joseite-B,Bi,4,Bi_4_Te_2_S
Joseite-B,S,1,Bi_4_Te_2_S
Joseite-B,Te,2,Bi_4_Te_2_S
Jouravskite,C,1,Ca_3_Mn^4+^(S^6+^O_4_)(C^4+^O_3_)(OH)_6_·12H_2_O
Jouravskite,Ca,3,Ca_3_Mn^4+^(S^6+^O_4_)(C^4+^O_3_)(OH)_6_·12H_2_O
Jouravskite,H,30,Ca_3_Mn^4+^(S^6+^O_4_)(C^4+^O_3_)(OH)_6_·12H_2_O
Jouravskite,Mn,1,Ca_3_Mn^4+^(S^6+^O_4_)(C^4+^O_3_)(OH)_6_·12H_2_O
Jouravskite,O,25,Ca_3_Mn^4+^(S^6+^O_4_)(C^4+^O_3_)(OH)_6_·12H_2_O
Jouravskite,S,1,Ca_3_Mn^4+^(S^6+^O_4_)(C^4+^O_3_)(OH)_6_·12H_2_O
Juabite,As,4,CaCu^2+^_10_(Te^4+^O_3_)_4_(As^5+^O_4_)_4_(OH)_2_·4H_2_O
Juabite,Ca,1,CaCu^2+^_10_(Te^4+^O_3_)_4_(As^5+^O_4_)_4_(OH)_2_·4H_2_O
Juabite,Cu,10,CaCu^2+^_10_(Te^4+^O_3_)_4_(As^5+^O_4_)_4_(OH)_2_·4H_2_O
Juabite,H,10,CaCu^2+^_10_(Te^4+^O_3_)_4_(As^5+^O_4_)_4_(OH)_2_·4H_2_O
Juabite,O,34,CaCu^2+^_10_(Te^4+^O_3_)_4_(As^5+^O_4_)_4_(OH)_2_·4H_2_O
Juabite,Te,4,CaCu^2+^_10_(Te^4+^O_3_)_4_(As^5+^O_4_)_4_(OH)_2_·4H_2_O
Juangodoyite,C,2,Na_2_Cu^2+^(C^4+^O_3_)_2_
Juangodoyite,Cu,1,Na_2_Cu^2+^(C^4+^O_3_)_2_
Juangodoyite,Na,2,Na_2_Cu^2+^(C^4+^O_3_)_2_
Juangodoyite,O,6,Na_2_Cu^2+^(C^4+^O_3_)_2_
Juanitaite,As,4,"(Cu^2+^,Ca,Fe^2+^)_10_Bi^3+^(As^5+^O_4_)_4_(OH)_11_·2H_2_O"
Juanitaite,Bi,1,"(Cu^2+^,Ca,Fe^2+^)_10_Bi^3+^(As^5+^O_4_)_4_(OH)_11_·2H_2_O"
Juanitaite,Ca,3.33333333333333,"(Cu^2+^,Ca,Fe^2+^)_10_Bi^3+^(As^5+^O_4_)_4_(OH)_11_·2H_2_O"
Juanitaite,Cu,3.33333333333333,"(Cu^2+^,Ca,Fe^2+^)_10_Bi^3+^(As^5+^O_4_)_4_(OH)_11_·2H_2_O"
Juanitaite,Fe,3.33333333333333,"(Cu^2+^,Ca,Fe^2+^)_10_Bi^3+^(As^5+^O_4_)_4_(OH)_11_·2H_2_O"
Juanitaite,H,15,"(Cu^2+^,Ca,Fe^2+^)_10_Bi^3+^(As^5+^O_4_)_4_(OH)_11_·2H_2_O"
Juanitaite,O,29,"(Cu^2+^,Ca,Fe^2+^)_10_Bi^3+^(As^5+^O_4_)_4_(OH)_11_·2H_2_O"
Juanite,Al,2,Ca_10_Mg_4_Al_2_Si_11_O_39_·4H_2_O
Juanite,Ca,10,Ca_10_Mg_4_Al_2_Si_11_O_39_·4H_2_O
Juanite,H,8,Ca_10_Mg_4_Al_2_Si_11_O_39_·4H_2_O
Juanite,Mg,4,Ca_10_Mg_4_Al_2_Si_11_O_39_·4H_2_O
Juanite,O,43,Ca_10_Mg_4_Al_2_Si_11_O_39_·4H_2_O
Juanite,Si,11,Ca_10_Mg_4_Al_2_Si_11_O_39_·4H_2_O
Juansilvaite,Al,3,Na_5_Al_3_[As^5+^O_3_(OH)]_4_[As^5+^O_2_(OH)_2_]_2_(S^6+^O_4_)_2_·4H_2_O
Juansilvaite,As,6,Na_5_Al_3_[As^5+^O_3_(OH)]_4_[As^5+^O_2_(OH)_2_]_2_(S^6+^O_4_)_2_·4H_2_O
Juansilvaite,H,16,Na_5_Al_3_[As^5+^O_3_(OH)]_4_[As^5+^O_2_(OH)_2_]_2_(S^6+^O_4_)_2_·4H_2_O
Juansilvaite,Na,5,Na_5_Al_3_[As^5+^O_3_(OH)]_4_[As^5+^O_2_(OH)_2_]_2_(S^6+^O_4_)_2_·4H_2_O
Juansilvaite,O,36,Na_5_Al_3_[As^5+^O_3_(OH)]_4_[As^5+^O_2_(OH)_2_]_2_(S^6+^O_4_)_2_·4H_2_O
Juansilvaite,S,2,Na_5_Al_3_[As^5+^O_3_(OH)]_4_[As^5+^O_2_(OH)_2_]_2_(S^6+^O_4_)_2_·4H_2_O
Julienite,C,4,Na_2_Co^2+^(S^2-^CN^3-^)_4_·8H_2_O
Julienite,Co,1,Na_2_Co^2+^(S^2-^CN^3-^)_4_·8H_2_O
Julienite,H,16,Na_2_Co^2+^(S^2-^CN^3-^)_4_·8H_2_O
Julienite,N,4,Na_2_Co^2+^(S^2-^CN^3-^)_4_·8H_2_O
Julienite,Na,2,Na_2_Co^2+^(S^2-^CN^3-^)_4_·8H_2_O
Julienite,O,8,Na_2_Co^2+^(S^2-^CN^3-^)_4_·8H_2_O
Julienite,S,4,Na_2_Co^2+^(S^2-^CN^3-^)_4_·8H_2_O
Jungite,Ca,2,Ca_2_Zn^2^_4_Fe^3+^_8_(P^5+^O_4_)_9_(OH)_9_·16H_2_O
Jungite,Fe,8,Ca_2_Zn^2^_4_Fe^3+^_8_(P^5+^O_4_)_9_(OH)_9_·16H_2_O
Jungite,H,41,Ca_2_Zn^2^_4_Fe^3+^_8_(P^5+^O_4_)_9_(OH)_9_·16H_2_O
Jungite,O,61,Ca_2_Zn^2^_4_Fe^3+^_8_(P^5+^O_4_)_9_(OH)_9_·16H_2_O
Jungite,P,9,Ca_2_Zn^2^_4_Fe^3+^_8_(P^5+^O_4_)_9_(OH)_9_·16H_2_O
Jungite,Zn,4,Ca_2_Zn^2^_4_Fe^3+^_8_(P^5+^O_4_)_9_(OH)_9_·16H_2_O
Junitoite,Ca,1,CaZn^2+^_2_Si_2_O_7_·H_2_O
Junitoite,H,2,CaZn^2+^_2_Si_2_O_7_·H_2_O
Junitoite,O,8,CaZn^2+^_2_Si_2_O_7_·H_2_O
Junitoite,Si,2,CaZn^2+^_2_Si_2_O_7_·H_2_O
Junitoite,Zn,2,CaZn^2+^_2_Si_2_O_7_·H_2_O
Junoite,Bi,8,"Cu_2_Pb_3_Bi_8_(S,Se)_16_"
Junoite,Cu,2,"Cu_2_Pb_3_Bi_8_(S,Se)_16_"
Junoite,Pb,3,"Cu_2_Pb_3_Bi_8_(S,Se)_16_"
Junoite,S,8,"Cu_2_Pb_3_Bi_8_(S,Se)_16_"
Junoite,Se,8,"Cu_2_Pb_3_Bi_8_(S,Se)_16_"
Juonniite,Ca,1,CaMgSc^3+^(P^5+^O_4_)_2_(OH)·4H_2_O
Juonniite,H,9,CaMgSc^3+^(P^5+^O_4_)_2_(OH)·4H_2_O
Juonniite,Mg,1,CaMgSc^3+^(P^5+^O_4_)_2_(OH)·4H_2_O
Juonniite,O,13,CaMgSc^3+^(P^5+^O_4_)_2_(OH)·4H_2_O
Juonniite,P,2,CaMgSc^3+^(P^5+^O_4_)_2_(OH)·4H_2_O
Juonniite,Sc,1,CaMgSc^3+^(P^5+^O_4_)_2_(OH)·4H_2_O
Jurbanite,Al,1,Al(S^6+^O_4_)(OH)·5H_2_O
Jurbanite,H,11,Al(S^6+^O_4_)(OH)·5H_2_O
Jurbanite,O,10,Al(S^6+^O_4_)(OH)·5H_2_O
Jurbanite,S,1,Al(S^6+^O_4_)(OH)·5H_2_O
Kaatialaite,As,3,Fe^3+^(H_2_As^5+^O_4_)_3_·5H_2_O
Kaatialaite,Fe,1,Fe^3+^(H_2_As^5+^O_4_)_3_·5H_2_O
Kaatialaite,H,16,Fe^3+^(H_2_As^5+^O_4_)_3_·5H_2_O
Kaatialaite,O,17,Fe^3+^(H_2_As^5+^O_4_)_3_·5H_2_O
Kadyrelite,Br,3,([Hg^1+^]_2_)_3_OBr_3_(OH)
Kadyrelite,H,1,([Hg^1+^]_2_)_3_OBr_3_(OH)
Kadyrelite,Hg,6,([Hg^1+^]_2_)_3_OBr_3_(OH)
Kadyrelite,O,2,([Hg^1+^]_2_)_3_OBr_3_(OH)
Kaersutite,Al,3,NaCa_2_(Mg_3_AlTi^4+^)(Si_6_Al_2_)O_22_O_2_
Kaersutite,Ca,2,NaCa_2_(Mg_3_AlTi^4+^)(Si_6_Al_2_)O_22_O_2_
Kaersutite,Mg,3,NaCa_2_(Mg_3_AlTi^4+^)(Si_6_Al_2_)O_22_O_2_
Kaersutite,Na,1,NaCa_2_(Mg_3_AlTi^4+^)(Si_6_Al_2_)O_22_O_2_
Kaersutite,O,24,NaCa_2_(Mg_3_AlTi^4+^)(Si_6_Al_2_)O_22_O_2_
Kaersutite,Si,6,NaCa_2_(Mg_3_AlTi^4+^)(Si_6_Al_2_)O_22_O_2_
Kaersutite,Ti,1,NaCa_2_(Mg_3_AlTi^4+^)(Si_6_Al_2_)O_22_O_2_
Kahlerite,As,2,Fe^2+^(U^6+^O_2_)_2_(As^5+^O_4_)_2_·12H_2_O
Kahlerite,Fe,1,Fe^2+^(U^6+^O_2_)_2_(As^5+^O_4_)_2_·12H_2_O
Kahlerite,H,24,Fe^2+^(U^6+^O_2_)_2_(As^5+^O_4_)_2_·12H_2_O
Kahlerite,O,24,Fe^2+^(U^6+^O_2_)_2_(As^5+^O_4_)_2_·12H_2_O
Kahlerite,U,2,Fe^2+^(U^6+^O_2_)_2_(As^5+^O_4_)_2_·12H_2_O
Kainite,Cl,1,KMg(S^6+^O_4_)Cl·3H_2_O
Kainite,H,6,KMg(S^6+^O_4_)Cl·3H_2_O
Kainite,K,1,KMg(S^6+^O_4_)Cl·3H_2_O
Kainite,Mg,1,KMg(S^6+^O_4_)Cl·3H_2_O
Kainite,O,7,KMg(S^6+^O_4_)Cl·3H_2_O
Kainite,S,1,KMg(S^6+^O_4_)Cl·3H_2_O
Kainosite-(Y),C,1,Ca_2_Y_2_(SiO_3_)_4_(CO_3_)·H_2_O
Kainosite-(Y),Ca,2,Ca_2_Y_2_(SiO_3_)_4_(CO_3_)·H_2_O
Kainosite-(Y),H,2,Ca_2_Y_2_(SiO_3_)_4_(CO_3_)·H_2_O
Kainosite-(Y),O,16,Ca_2_Y_2_(SiO_3_)_4_(CO_3_)·H_2_O
Kainosite-(Y),Si,4,Ca_2_Y_2_(SiO_3_)_4_(CO_3_)·H_2_O
Kainosite-(Y),Y,2,Ca_2_Y_2_(SiO_3_)_4_(CO_3_)·H_2_O
Kainotropite,Cu,4,Cu^2+^_4_Fe^3+^O_2_(V^5+^_2_O_7_)(V^5+^O_4_)
Kainotropite,Fe,1,Cu^2+^_4_Fe^3+^O_2_(V^5+^_2_O_7_)(V^5+^O_4_)
Kainotropite,O,13,Cu^2+^_4_Fe^3+^O_2_(V^5+^_2_O_7_)(V^5+^O_4_)
Kainotropite,V,3,Cu^2+^_4_Fe^3+^O_2_(V^5+^_2_O_7_)(V^5+^O_4_)
Kaitianite,O,5,Ti^3+^_2_Ti^4+^O_5_
Kaitianite,Ti,3,Ti^3+^_2_Ti^4+^O_5_
Kalborsite,Al,4,K_6_Al_4_BSi_6_O_20_(OH)_4_Cl
Kalborsite,B,1,K_6_Al_4_BSi_6_O_20_(OH)_4_Cl
Kalborsite,Cl,1,K_6_Al_4_BSi_6_O_20_(OH)_4_Cl
Kalborsite,H,4,K_6_Al_4_BSi_6_O_20_(OH)_4_Cl
Kalborsite,K,6,K_6_Al_4_BSi_6_O_20_(OH)_4_Cl
Kalborsite,O,24,K_6_Al_4_BSi_6_O_20_(OH)_4_Cl
Kalborsite,Si,6,K_6_Al_4_BSi_6_O_20_(OH)_4_Cl
Kalgoorlieite,As,2,As_2_Te_3_
Kalgoorlieite,Te,3,As_2_Te_3_
Kaliborite,B,12,KHMg_2_B_12_O_16_(OH)_10_·4H_2_O
Kaliborite,H,19,KHMg_2_B_12_O_16_(OH)_10_·4H_2_O
Kaliborite,K,1,KHMg_2_B_12_O_16_(OH)_10_·4H_2_O
Kaliborite,Mg,2,KHMg_2_B_12_O_16_(OH)_10_·4H_2_O
Kaliborite,O,30,KHMg_2_B_12_O_16_(OH)_10_·4H_2_O
Kalicinite,C,1,KH(CO_3_)
Kalicinite,H,1,KH(CO_3_)
Kalicinite,K,1,KH(CO_3_)
Kalicinite,O,3,KH(CO_3_)
Kalifersite,Fe,7,K_5_Fe^3+^_7_Si_20_O_50_(OH)_6_·12H_2_O
Kalifersite,H,30,K_5_Fe^3+^_7_Si_20_O_50_(OH)_6_·12H_2_O
Kalifersite,K,5,K_5_Fe^3+^_7_Si_20_O_50_(OH)_6_·12H_2_O
Kalifersite,O,68,K_5_Fe^3+^_7_Si_20_O_50_(OH)_6_·12H_2_O
Kalifersite,Si,20,K_5_Fe^3+^_7_Si_20_O_50_(OH)_6_·12H_2_O
Kalininite,Cr,2,Zn^2+^Cr^3+^_2_S^2-^_4_
Kalininite,S,4,Zn^2+^Cr^3+^_2_S^2-^_4_
Kalininite,Zn,1,Zn^2+^Cr^3+^_2_S^2-^_4_
Kalinite,Al,1,KAl(S^6+^O_4_)_2_·11H_2_O
Kalinite,H,22,KAl(S^6+^O_4_)_2_·11H_2_O
Kalinite,K,1,KAl(S^6+^O_4_)_2_·11H_2_O
Kalinite,O,19,KAl(S^6+^O_4_)_2_·11H_2_O
Kalinite,S,2,KAl(S^6+^O_4_)_2_·11H_2_O
Kaliochalcite,Cu,2,KCu^2+^_2_(S^6+^O_4_)_2_[(OH)(H_2_O)]
Kaliochalcite,H,3,KCu^2+^_2_(S^6+^O_4_)_2_[(OH)(H_2_O)]
Kaliochalcite,K,1,KCu^2+^_2_(S^6+^O_4_)_2_[(OH)(H_2_O)]
Kaliochalcite,O,10,KCu^2+^_2_(S^6+^O_4_)_2_[(OH)(H_2_O)]
Kaliochalcite,S,2,KCu^2+^_2_(S^6+^O_4_)_2_[(OH)(H_2_O)]
Kaliophilite,Al,1,KAlSiO_4_
Kaliophilite,K,1,KAlSiO_4_
