mineral_name,element,count
Ferro-pedrizite,O,24
Ferro-pedrizite,Si,8
Ferro-richterite,Ca,1
Ferro-richterite,Fe,5
Ferro-richterite,H,2
Ferro-richterite,Na,2
Ferro-richterite,O,24
Ferro-richterite,Si,8
Ferro-tschermakite,Al,4
Ferro-tschermakite,Ca,2
Ferro-tschermakite,Fe,3
Ferro-tschermakite,H,2
Ferro-tschermakite,O,24
Ferro-tschermakite,Si,6
Ferroalluaudite,Fe,3
Ferroalluaudite,Na,1
Ferroalluaudite,O,12
Ferroalluaudite,P,3
Ferroaluminoceladonite,Al,1
Ferroaluminoceladonite,Fe,1
Ferroaluminoceladonite,H,2
Ferroaluminoceladonite,K,1
Ferroaluminoceladonite,O,12
Ferroaluminoceladonite,Si,4
Ferrobobfergusonite,Al,1
Ferrobobfergusonite,Fe,6
Ferrobobfergusonite,Na,2
Ferrobobfergusonite,O,24
Ferrobobfergusonite,P,6
Ferrobustamite,Ca,1
Ferrobustamite,Fe,1
Ferrobustamite,O,6
Ferrobustamite,Si,2
Ferrocarpholite,Al,2
Ferrocarpholite,Fe,1
Ferrocarpholite,H,4
Ferrocarpholite,O,10
Ferrocarpholite,Si,2
Ferroceladonite,Fe,2
Ferroceladonite,H,2
Ferroceladonite,K,1
Ferroceladonite,O,12
Ferroceladonite,Si,4
Ferrochiavennite,Al,1.66666666666666
Ferrochiavennite,Be,3.66666666666666
Ferrochiavennite,Ca,1.5
Ferrochiavennite,Fe,1
Ferrochiavennite,H,6
Ferrochiavennite,O,17
Ferrochiavennite,Si,1.66666666666666
Ferroericssonite,Ba,1
Ferroericssonite,Fe,3
Ferroericssonite,H,1
Ferroericssonite,O,9
Ferroericssonite,Si,2
Ferrohexahydrite,Fe,1
Ferrohexahydrite,H,12
Ferrohexahydrite,O,10
Ferrohexahydrite,S,1
Ferrohogbomite-2N2S,Al,3.41666666666666
Ferrohogbomite-2N2S,Fe,3.41666666666666
Ferrohogbomite-2N2S,H,1
Ferrohogbomite-2N2S,Mg,0.75
Ferrohogbomite-2N2S,O,16
Ferrohogbomite-2N2S,Ti,2.66666666666666
Ferrohogbomite-2N2S,Zn,0.75
Ferroindialite,Al,4
Ferroindialite,Fe,1
Ferroindialite,Mg,1
Ferroindialite,O,18
Ferroindialite,Si,5
Ferrokentbrooksite,Ca,6
Ferrokentbrooksite,Cl,1
Ferrokentbrooksite,F,1
Ferrokentbrooksite,Fe,3
Ferrokentbrooksite,H,1.166666666666667
Ferrokentbrooksite,Na,15
Ferrokentbrooksite,Nb,1
Ferrokentbrooksite,O,74.83333333333333
Ferrokentbrooksite,Si,25
Ferrokentbrooksite,Zr,3
Ferrokesterite,Cu,2
Ferrokesterite,Fe,1
Ferrokesterite,S,4
Ferrokesterite,Sn,1
Ferrokinoshitalite,Al,2
Ferrokinoshitalite,Ba,1
Ferrokinoshitalite,Fe,3
Ferrokinoshitalite,H,2
Ferrokinoshitalite,O,12
Ferrokinoshitalite,Si,2
Ferrolaueite,Fe,3
Ferrolaueite,H,18
Ferrolaueite,O,18
Ferrolaueite,P,2
Ferromerrillite,Ca,9
Ferromerrillite,Fe,1
Ferromerrillite,Na,1
Ferromerrillite,O,28
Ferromerrillite,P,7
Ferronickelplatinum,Fe,1
Ferronickelplatinum,Ni,1
Ferronickelplatinum,Pt,2
Ferronigerite-2N1S,Al,3.666666666666666
Ferronigerite-2N1S,Fe,0.666666666666666
Ferronigerite-2N1S,H,1
Ferronigerite-2N1S,O,12
Ferronigerite-2N1S,Sn,3
Ferronigerite-2N1S,Zn,0.666666666666666
Ferronigerite-6N6S,Al,3.666666666666659
Ferronigerite-6N6S,Fe,3.666666666666659
Ferronigerite-6N6S,H,1
Ferronigerite-6N6S,O,16
Ferronigerite-6N6S,Sn,2.66666666666666
Ferronigerite-6N6S,Zn,0.999999999999999
Ferronordite-(Ce),Ce,1
Ferronordite-(Ce),Fe,1
Ferronordite-(Ce),Na,3
Ferronordite-(Ce),O,17
Ferronordite-(Ce),Si,6
Ferronordite-(Ce),Sr,1
Ferronordite-(La),Fe,1
Ferronordite-(La),La,1
Ferronordite-(La),Na,3
Ferronordite-(La),O,17
Ferronordite-(La),Si,6
Ferronordite-(La),Sr,1
Ferrorhodonite,Ca,1
Ferrorhodonite,Fe,1
Ferrorhodonite,Mn,3
Ferrorhodonite,O,15
Ferrorhodonite,Si,5
Ferrorockbridgeite,Fe,4
Ferrorockbridgeite,H,6
Ferrorockbridgeite,Mn,1
Ferrorockbridgeite,O,17
Ferrorockbridgeite,P,3
Ferrorosemaryite,Al,1
Ferrorosemaryite,Fe,2
Ferrorosemaryite,Na,1
Ferrorosemaryite,O,12
Ferrorosemaryite,P,3
Ferrosaponite,Al,2
Ferrosaponite,Ca,0.3
Ferrosaponite,Fe,1.5
Ferrosaponite,H,10
Ferrosaponite,Mg,1.5
Ferrosaponite,O,16
Ferrosaponite,Si,2
Ferroselite,Fe,1
Ferroselite,Se,2
Ferrosilite,Fe,2
Ferrosilite,O,6
Ferrosilite,Si,2
Ferroskutterudite,As,3
Ferroskutterudite,Fe,1
Ferrostalderite,As,2
Ferrostalderite,Cu,1
Ferrostalderite,Fe,2
Ferrostalderite,S,6
Ferrostalderite,Tl,1
Ferrostrunzite,Fe,3
Ferrostrunzite,H,14
Ferrostrunzite,O,16
Ferrostrunzite,P,2
Ferrotaaffeite-2N2S,Al,8
Ferrotaaffeite-2N2S,Be,1
Ferrotaaffeite-2N2S,Fe,0.999999999999999
Ferrotaaffeite-2N2S,Mg,0.999999999999999
Ferrotaaffeite-2N2S,O,16
Ferrotaaffeite-2N2S,Zn,0.999999999999999
Ferrotaaffeite-6N3S,Al,6
Ferrotaaffeite-6N3S,Be,1
Ferrotaaffeite-6N3S,Fe,2
Ferrotaaffeite-6N3S,O,12
Ferrotellurite,Fe,1
Ferrotellurite,O,4
Ferrotellurite,Te,1
Ferrotitanowodginite,Fe,1
Ferrotitanowodginite,O,8
Ferrotitanowodginite,Ta,2
Ferrotitanowodginite,Ti,1
Ferrotychite,C,4
Ferrotychite,Fe,2
Ferrotychite,Na,6
Ferrotychite,O,16
Ferrotychite,S,1
Ferrovalleriite,Al,0.333333333333333
Ferrovalleriite,Cu,1
Ferrovalleriite,Fe,1.333333333333333
Ferrovalleriite,H,3.06
Ferrovalleriite,Mg,0.333333333333333
Ferrovalleriite,O,3.06
Ferrovalleriite,S,2
Ferrovorontsovite,As,4
Ferrovorontsovite,Cu,1
Ferrovorontsovite,Fe,5
Ferrovorontsovite,S,12
Ferrovorontsovite,Tl,1
Ferrowodginite,Fe,1
Ferrowodginite,O,8
Ferrowodginite,Sn,1
Ferrowodginite,Ta,2
Ferrowyllieite,Al,1
Ferrowyllieite,Fe,2
Ferrowyllieite,Na,2
Ferrowyllieite,O,12
Ferrowyllieite,P,3
Fersmanite,Ca,6
Fersmanite,F,3
Fersmanite,Na,2
Fersmanite,Nb,2
Fersmanite,O,22
Fersmanite,Si,4
Fersmanite,Ti,2
Fersmite,Ca,0.333333333333333
Fersmite,Ce,0.333333333333333
Fersmite,F,2
Fersmite,H,1
Fersmite,Na,0.333333333333333
Fersmite,Nb,0.666666666666666
Fersmite,O,3
Fersmite,Ta,0.666666666666666
Fersmite,Ti,0.666666666666666
Feruvite,Al,5
Feruvite,B,3
Feruvite,Ca,1
Feruvite,Fe,3
Feruvite,H,4
Feruvite,Mg,1
Feruvite,O,31
Feruvite,Si,6
Fervanite,Fe,4
Fervanite,H,10
Fervanite,O,21
Fervanite,V,4
Fetiasite,As,2
Fetiasite,Fe,1.5
Fetiasite,O,7
Fetiasite,Ti,1.5
Fettelite,Ag,16
Fettelite,As,4
Fettelite,Hg,1
Fettelite,S,15
Feynmanite,H,8
Feynmanite,Na,1
Feynmanite,O,10.5
Feynmanite,S,1
Feynmanite,U,1
Fibroferrite,Fe,1
Fibroferrite,H,11
Fibroferrite,O,10
Fibroferrite,S,1
Fichtelite,C,19
Fichtelite,H,34
Fiedlerite,Cl,4
Fiedlerite,F,1
Fiedlerite,H,3
Fiedlerite,O,2
Fiedlerite,Pb,3
Fiemmeite,C,2
Fiemmeite,Cu,2
Fiemmeite,H,6
Fiemmeite,O,8
Filatovite,Al,1
Filatovite,As,1
Filatovite,K,1
Filatovite,O,8
Filatovite,Si,1
Filatovite,Zn,1
Filipstadite,Fe,0.5
Filipstadite,Mn,2
Filipstadite,O,4
Filipstadite,Sb,0.5
Fillowite,Ca,1
Fillowite,Mn,7
Fillowite,Na,2
Fillowite,O,24
Fillowite,P,6
Finchite,H,10
Finchite,O,17
Finchite,Sr,1
Finchite,U,2
Finchite,V,2
Finnemanite,As,3
Finnemanite,Cl,1
Finnemanite,O,9
Finnemanite,Pb,5
Fischesserite,Ag,3
Fischesserite,Au,1
Fischesserite,Se,2
Fizelyite,Ag,5
Fizelyite,Pb,14
Fizelyite,S,48
Fizelyite,Sb,21
Flagstaffite,C,10
Flagstaffite,H,22
Flagstaffite,O,3
Fleischerite,Ge,1
Fleischerite,H,12
Fleischerite,O,17
Fleischerite,Pb,3
Fleischerite,S,2
Fletcherite,Cu,1
Fletcherite,Ni,2
Fletcherite,S,4
Flinkite,As,1
Flinkite,H,4
Flinkite,Mn,3
Flinkite,O,8
Flinteite,Cl,4
Flinteite,K,2
Flinteite,Zn,1
Florencite-(Ce),Al,3
Florencite-(Ce),Ce,1
Florencite-(Ce),H,6
Florencite-(Ce),O,14
Florencite-(Ce),P,2
Florencite-(La),Al,3
Florencite-(La),H,6
Florencite-(La),La,1
Florencite-(La),O,14
Florencite-(La),P,2
Florencite-(Nd),Al,3
Florencite-(Nd),H,6
Florencite-(Nd),Nd,1
Florencite-(Nd),O,14
Florencite-(Nd),P,2
Florensovite,Cr,1.5
Florensovite,Cu,1
Florensovite,S,4
Florensovite,Sb,0.5
Florkeite,Al,8
Florkeite,Ca,2
Florkeite,H,24
Florkeite,K,3
Florkeite,Na,1
Florkeite,O,44
Florkeite,Si,8
Fluckite,As,2
Fluckite,Ca,1
Fluckite,H,6
Fluckite,Mn,1
Fluckite,O,10
Fluellite,Al,2
Fluellite,F,2
Fluellite,H,15
Fluellite,O,12
Fluellite,P,1
Fluoborite,B,1
Fluoborite,F,3
Fluoborite,Mg,3
Fluoborite,O,3
Fluocerite-(Ce),Ce,1
Fluocerite-(Ce),F,3
Fluocerite-(La),F,3
Fluocerite-(La),La,1
Fluor-dravite,Al,6
Fluor-dravite,B,3
Fluor-dravite,F,1
Fluor-dravite,H,3
Fluor-dravite,Mg,3
Fluor-dravite,Na,1
Fluor-dravite,O,30
Fluor-dravite,Si,6
Fluor-elbaite,Al,7.5
Fluor-elbaite,B,3
Fluor-elbaite,F,1
Fluor-elbaite,H,3
Fluor-elbaite,Li,1.5
Fluor-elbaite,Na,1
Fluor-elbaite,O,30
Fluor-elbaite,Si,6
Fluor-liddicoatite,Al,7
Fluor-liddicoatite,B,3
Fluor-liddicoatite,Ca,1
Fluor-liddicoatite,F,1
Fluor-liddicoatite,H,3
Fluor-liddicoatite,Li,2
Fluor-liddicoatite,O,30
Fluor-liddicoatite,Si,6
Fluor-schorl,Al,6
Fluor-schorl,B,3
Fluor-schorl,F,1
Fluor-schorl,Fe,3
Fluor-schorl,H,3
Fluor-schorl,Na,1
Fluor-schorl,O,30
Fluor-schorl,Si,6
Fluor-tsilaisite,Al,6
Fluor-tsilaisite,B,3
Fluor-tsilaisite,F,1
Fluor-tsilaisite,H,3
Fluor-tsilaisite,Mn,3
Fluor-tsilaisite,Na,1
Fluor-tsilaisite,O,30
Fluor-tsilaisite,Si,6
Fluor-uvite,Al,5
Fluor-uvite,B,3
Fluor-uvite,Ca,1
Fluor-uvite,F,1
Fluor-uvite,H,3
Fluor-uvite,Mg,4
Fluor-uvite,O,30
Fluor-uvite,Si,6
Fluorannite,Al,1
Fluorannite,F,2
Fluorannite,Fe,3
Fluorannite,K,1
Fluorannite,O,10
Fluorannite,Si,3
Fluorapatite,Ca,5
Fluorapatite,F,1
Fluorapatite,O,12
Fluorapatite,P,3
Fluorapophyllite-(K),Ca,4
Fluorapophyllite-(K),F,1
Fluorapophyllite-(K),H,16
Fluorapophyllite-(K),K,1
Fluorapophyllite-(K),O,28
Fluorapophyllite-(K),Si,8
Fluorapophyllite-(Na),Ca,4
Fluorapophyllite-(Na),F,1
Fluorapophyllite-(Na),H,16
Fluorapophyllite-(Na),Na,1
Fluorapophyllite-(Na),O,28
Fluorapophyllite-(Na),Si,8
Fluorarrojadite-(BaFe),Al,1
Fluorarrojadite-(BaFe),Ba,1
Fluorarrojadite-(BaFe),Ca,1
Fluorarrojadite-(BaFe),F,2
Fluorarrojadite-(BaFe),Fe,14
Fluorarrojadite-(BaFe),H,1
Fluorarrojadite-(BaFe),Na,2
Fluorarrojadite-(BaFe),O,48
Fluorarrojadite-(BaFe),P,12
Fluorarrojadite-(BaNa),Al,1
Fluorarrojadite-(BaNa),Ba,1
Fluorarrojadite-(BaNa),Ca,1
Fluorarrojadite-(BaNa),F,2
Fluorarrojadite-(BaNa),Fe,13
Fluorarrojadite-(BaNa),H,1
Fluorarrojadite-(BaNa),Na,4
Fluorarrojadite-(BaNa),O,48
Fluorarrojadite-(BaNa),P,12
Fluorbarytolamprophyllite,Ba,0.666666666666666
Fluorbarytolamprophyllite,F,2
Fluorbarytolamprophyllite,Fe,1.5
Fluorbarytolamprophyllite,K,0.666666666666666
Fluorbarytolamprophyllite,Na,1.5
Fluorbarytolamprophyllite,O,16
Fluorbarytolamprophyllite,Si,4
Fluorbarytolamprophyllite,Sr,0.666666666666666
Fluorbarytolamprophyllite,Ti,3
Fluorbritholite-(Ce),Ca,2.5
Fluorbritholite-(Ce),Ce,2.5
Fluorbritholite-(Ce),F,1
Fluorbritholite-(Ce),O,12
Fluorbritholite-(Ce),Si,3
Fluorbritholite-(Y),Ca,2.5
Fluorbritholite-(Y),F,1
Fluorbritholite-(Y),O,12
Fluorbritholite-(Y),Si,3
Fluorbritholite-(Y),Y,2.5
Fluorcalciobritholite,Ca,2.5
Fluorcalciobritholite,F,1
Fluorcalciobritholite,O,2.4
Fluorcalciobritholite,P,0.3
Fluorcalciobritholite,REE,2.5
Fluorcalciobritholite,Si,0.3
Fluorcalciomicrolite,Ca,1
Fluorcalciomicrolite,F,1
Fluorcalciomicrolite,Na,1
Fluorcalciomicrolite,O,6
Fluorcalciomicrolite,Ta,2
Fluorcalciopyrochlore,Ca,1
Fluorcalciopyrochlore,F,1
Fluorcalciopyrochlore,Na,1
Fluorcalciopyrochlore,Nb,1
Fluorcalciopyrochlore,O,6
Fluorcalciopyrochlore,Ti,1
Fluorcalcioromeite,Ca,1
Fluorcalcioromeite,F,1
Fluorcalcioromeite,Na,1
Fluorcalcioromeite,O,6
Fluorcalcioromeite,Sb,2
Fluorcanasite,Ca,5
Fluorcanasite,F,4
Fluorcanasite,H,2
Fluorcanasite,K,3
Fluorcanasite,Na,3
Fluorcanasite,O,31
Fluorcanasite,Si,12
Fluorcaphite,Ca,4
Fluorcaphite,F,1
Fluorcaphite,O,12
Fluorcaphite,P,3
Fluorcaphite,Sr,1
Fluorchegemite,Ca,7
Fluorchegemite,F,2
Fluorchegemite,O,12
Fluorchegemite,Si,3
Fluorellestadite,Ca,5
Fluorellestadite,F,1
Fluorellestadite,O,8
Fluorellestadite,S,1
Fluorellestadite,Si,1
Fluorite,Ca,1
Fluorite,F,2
Fluorkyuygenite,Al,14
Fluorkyuygenite,Ca,12
Fluorkyuygenite,F,2
Fluorkyuygenite,H,8
Fluorkyuygenite,O,36
Fluormayenite,Al,14
Fluormayenite,Ca,12
Fluormayenite,F,2
Fluormayenite,O,32
Fluornatrocoulsellite,Al,0.5
Fluornatrocoulsellite,Ca,0.5
Fluornatrocoulsellite,F,7
Fluornatrocoulsellite,Mg,1.5
Fluornatrocoulsellite,Na,1.5
Fluornatromicrolite,Bi,0.5
Fluornatromicrolite,F,1
Fluornatromicrolite,Na,1.5
Fluornatromicrolite,O,6
Fluornatromicrolite,Ta,2
Fluornatropyrochlore,Ca,0.4
Fluornatropyrochlore,F,1
Fluornatropyrochlore,Na,0.4
Fluornatropyrochlore,Nb,2
Fluornatropyrochlore,O,6
Fluornatropyrochlore,Pb,0.4
Fluornatropyrochlore,REE,0.4
Fluornatropyrochlore,U,0.4
Fluoro-edenite,Al,1
Fluoro-edenite,Ca,2
Fluoro-edenite,F,2
Fluoro-edenite,Mg,5
Fluoro-edenite,Na,1
Fluoro-edenite,O,22
Fluoro-edenite,Si,7
Fluoro-leakeite,Al,2
Fluoro-leakeite,F,2
Fluoro-leakeite,Li,1
Fluoro-leakeite,Mg,2
Fluoro-leakeite,Na,3
Fluoro-leakeite,O,22
Fluoro-leakeite,Si,8
Fluoro-pargasite,Al,3
Fluoro-pargasite,Ca,2
Fluoro-pargasite,F,2
Fluoro-pargasite,Mg,4
Fluoro-pargasite,Na,1
Fluoro-pargasite,O,22
Fluoro-pargasite,Si,6
Fluoro-pedrizite,Al,2
Fluoro-pedrizite,F,2
Fluoro-pedrizite,Li,3
Fluoro-pedrizite,Mg,2
Fluoro-pedrizite,Na,1
Fluoro-pedrizite,O,22
Fluoro-pedrizite,Si,8
Fluoro-richterite,Ca,1
Fluoro-richterite,F,2
Fluoro-richterite,Mg,5
Fluoro-richterite,Na,2
Fluoro-richterite,O,22
Fluoro-richterite,Si,8
Fluoro-riebeckite,F,2
Fluoro-riebeckite,Fe,5
Fluoro-riebeckite,Na,2
Fluoro-riebeckite,O,22
Fluoro-riebeckite,Si,8
Fluoro-tremolite,Ca,2
Fluoro-tremolite,F,2
Fluoro-tremolite,Mg,5
Fluoro-tremolite,O,22
Fluoro-tremolite,Si,8
Fluorokinoshitalite,Al,2
Fluorokinoshitalite,Ba,1
Fluorokinoshitalite,F,2
Fluorokinoshitalite,Mg,3
Fluorokinoshitalite,O,10
Fluorokinoshitalite,Si,2
Fluorophlogopite,Al,1
Fluorophlogopite,F,2
Fluorophlogopite,K,1
Fluorophlogopite,Mg,3
Fluorophlogopite,O,10
Fluorophlogopite,Si,3
Fluorotetraferriphlogopite,F,2
Fluorotetraferriphlogopite,Fe,1
Fluorotetraferriphlogopite,K,1
Fluorotetraferriphlogopite,Mg,3
Fluorotetraferriphlogopite,O,10
Fluorotetraferriphlogopite,Si,3
Fluorphosphohedyphane,Ca,2
Fluorphosphohedyphane,F,1
Fluorphosphohedyphane,O,12
Fluorphosphohedyphane,P,3
Fluorphosphohedyphane,Pb,3
Fluorstrophite,Ca,1
Fluorstrophite,F,1
Fluorstrophite,O,12
Fluorstrophite,P,3
Fluorstrophite,Sr,4
Fluorvesuvianite,Al,6.5
Fluorvesuvianite,Ca,19
Fluorvesuvianite,F,4.5
Fluorvesuvianite,H,2.25
Fluorvesuvianite,Mg,6.5
Fluorvesuvianite,O,71.25
Fluorvesuvianite,Si,18
Fluorwavellite,Al,3
Fluorwavellite,F,1
Fluorwavellite,H,12
Fluorwavellite,O,15
Fluorwavellite,P,2
Flurlite,Fe,1
Flurlite,H,20
Flurlite,O,23
Flurlite,P,3
Flurlite,Zn,4
Foggite,Al,1
Foggite,Ca,1
Foggite,H,4
Foggite,O,7
Foggite,P,1
Foitite,Al,7
Foitite,B,3
Foitite,Fe,2
Foitite,H,4
Foitite,O,31
Foitite,Si,6
Folvikite,B,4
Folvikite,Mg,5
Folvikite,Mn,6
Folvikite,O,20
Folvikite,Sb,1
Fontanite,C,2
Fontanite,Ca,1
Fontanite,H,12
Fontanite,O,20
Fontanite,U,3
Foordite,Nb,2
Foordite,O,6
Foordite,Sn,1
Footemineite,Be,4
Footemineite,Ca,2
Footemineite,H,16
Footemineite,Mn,5
Footemineite,O,34
Footemineite,P,6
Foretite,Al,2
Foretite,As,1
Foretite,Cu,2
Foretite,H,2.33333333333333
Foretite,O,7.666666666666666
Formanite-(Y),O,4
Formanite-(Y),Ta,1
Formanite-(Y),Y,1
Formicaite,C,2
Formicaite,Ca,1
Formicaite,H,2
Formicaite,O,4
Fornacite,As,1
Fornacite,Cr,1
Fornacite,Cu,1
Fornacite,H,1
Fornacite,O,9
Fornacite,Pb,2
Forsterite,Mg,2
Forsterite,O,4
Forsterite,Si,1
Foshagite,Ca,4
Foshagite,H,2
Foshagite,O,11
Foshagite,Si,3
Fougerite,C,1
Fougerite,Fe,6
Fougerite,H,18
Fougerite,O,18
Fowlerite,Mn,0.5
Fowlerite,O,3
Fowlerite,Si,1
Fowlerite,Zn,0.5
Fraipontite,Al,2.5
Fraipontite,H,4
Fraipontite,O,9
Fraipontite,Si,1
Fraipontite,Zn,1.5
Francevillite,Ba,1
Francevillite,H,10
Francevillite,O,17
Francevillite,U,2
Francevillite,V,2
Franciscanite,H,3
Franciscanite,Mn,6
Franciscanite,O,14
Franciscanite,Si,2
Franciscanite,V,1
Francisite,Bi,1
Francisite,Cl,1
Francisite,Cu,3
Francisite,O,8
Francisite,Se,2
Franckeite,Fe,4
Franckeite,Pb,21.7
Franckeite,S,56.9
Franckeite,Sb,8.1
Franckeite,Sn,9.3
Francoanellite,Al,5
Francoanellite,H,30
Francoanellite,K,3
Francoanellite,O,44
Francoanellite,P,8
Francoisite-(Ce),Ce,1
Francoisite-(Ce),H,13
Francoisite-(Ce),O,22
Francoisite-(Ce),P,2
Francoisite-(Ce),U,3
Francoisite-(Nd),H,13
Francoisite-(Nd),Nd,1
Francoisite-(Nd),O,22
Francoisite-(Nd),P,2
Francoisite-(Nd),U,3
Franconite,H,7
Franconite,Na,1
Franconite,Nb,2
Franconite,O,9
Frankamenite,Ca,5
Frankamenite,F,2
Frankamenite,H,3
Frankamenite,K,3
Frankamenite,Na,3
Frankamenite,O,32
Frankamenite,Si,12
Frankdicksonite,Ba,1
Frankdicksonite,F,2
Frankhawthorneite,Cu,2
Frankhawthorneite,H,2
Frankhawthorneite,O,6
Frankhawthorneite,Te,1
Franklinfurnaceite,Ca,2
Franklinfurnaceite,Fe,1
Franklinfurnaceite,H,8
Franklinfurnaceite,Mn,4
Franklinfurnaceite,O,18
Franklinfurnaceite,Si,2
Franklinfurnaceite,Zn,2
Franklinite,Fe,2
Franklinite,O,4
Franklinite,Zn,1
Franklinphilite,Al,36
Franklinphilite,H,66
Franklinphilite,K,2
Franklinphilite,Mg,16
Franklinphilite,Mn,16
Franklinphilite,Na,2
Franklinphilite,O,168
Franklinphilite,Si,36
Franklinphilite,Zn,16
Fransoletite,Be,2
Fransoletite,Ca,3
Fransoletite,H,10
Fransoletite,O,20
Fransoletite,P,4
Franzinite,Al,30
Franzinite,Ca,10
Franzinite,H,4
Franzinite,K,15
Franzinite,Na,15
Franzinite,O,162
Franzinite,S,10
Franzinite,Si,30
Freboldite,Co,1
Freboldite,Se,1
Fredrikssonite,B,1
Fredrikssonite,Mg,2
Fredrikssonite,Mn,1
Fredrikssonite,O,5
Freedite,As,2
Freedite,Cl,5
Freedite,Cu,1
Freedite,O,9
Freedite,Pb,8
Freibergite,Ag,6
Freibergite,Cu,4
Freibergite,Fe,2
Freibergite,S,12
Freibergite,Sb,4
Freieslebenite,Ag,1
Freieslebenite,Pb,1
Freieslebenite,S,3
Freieslebenite,Sb,1
Fresnoite,Ba,2
Fresnoite,O,8
Fresnoite,Si,2
Fresnoite,Ti,1
Freudenbergite,Fe,1
Freudenbergite,Na,1
Freudenbergite,O,8
Freudenbergite,Ti,3
Friedelite,H,10
Friedelite,Mn,8
Friedelite,O,25
Friedelite,Si,6
Friedrichbeckeite,Be,2
Friedrichbeckeite,K,1
Friedrichbeckeite,Mg,3
Friedrichbeckeite,Na,1
Friedrichbeckeite,O,30
Friedrichbeckeite,Si,12
Friedrichite,Bi,7
Friedrichite,Cu,5
Friedrichite,Pb,5
Friedrichite,S,18
Fritzscheite,H,8
Fritzscheite,Mn,1
Fritzscheite,O,9.6
Fritzscheite,P,0.2
Fritzscheite,U,2
Fritzscheite,V,0.2
Frohbergite,Fe,1
Frohbergite,Te,2
Frolovite,B,2
Frolovite,Ca,1
Frolovite,H,8
Frolovite,O,8
Frondelite,Fe,4
Frondelite,H,5
Frondelite,Mn,1
Frondelite,O,17
Frondelite,P,3
Froodite,Bi,2
Froodite,Pd,1
Fuettererite,Cl,5
Fuettererite,Cu,6
Fuettererite,H,7
Fuettererite,O,13
Fuettererite,Pb,3
Fuettererite,Te,1
Fukalite,C,1
Fukalite,Ca,4
Fukalite,H,2
Fukalite,O,11
Fukalite,Si,2
Fukuchilite,Cu,3
Fukuchilite,Fe,1
Fukuchilite,S,8
Fuloppite,Pb,3
Fuloppite,S,15
Fuloppite,Sb,8
Furongite,Al,4
Furongite,H,40
Furongite,O,53
Furongite,P,6
Furongite,U,4
Furutobeite,Ag,3
Furutobeite,Cu,3
Furutobeite,Pb,1
Furutobeite,S,4
Gabrielite,Ag,1
Gabrielite,As,3
Gabrielite,Cu,2
Gabrielite,S,7
Gabrielite,Tl,2
Gabrielsonite,As,1
Gabrielsonite,Fe,1
Gabrielsonite,O,4
Gabrielsonite,Pb,1
Gadolinite-(Ce),Be,2
Gadolinite-(Ce),Ce,2
Gadolinite-(Ce),Fe,1
Gadolinite-(Ce),O,10
Gadolinite-(Ce),Si,2
Gadolinite-(Nd),Be,2
Gadolinite-(Nd),Fe,1
Gadolinite-(Nd),Nd,2
Gadolinite-(Nd),O,10
Gadolinite-(Nd),Si,2
Gadolinite-(Y),Be,2
Gadolinite-(Y),Fe,1
Gadolinite-(Y),O,10
Gadolinite-(Y),Si,2
Gadolinite-(Y),Y,2
Gagarinite-(Ce),Ca,1
Gagarinite-(Ce),Ce,1
Gagarinite-(Ce),F,6
Gagarinite-(Ce),Na,1
Gagarinite-(Y),Ca,1
Gagarinite-(Y),F,6
Gagarinite-(Y),Na,1
Gagarinite-(Y),Y,1
Gageite,H,20
Gageite,Mn,21
Gageite,O,47
Gageite,Si,8
Gahnite,Al,2
Gahnite,O,4
Gahnite,Zn,1
Gaidonnayite,H,4
Gaidonnayite,Na,2
Gaidonnayite,O,11
Gaidonnayite,Si,3
Gaidonnayite,Zr,1
Gaildunningite,Cl,12
Gaildunningite,Hg,39
Gaildunningite,I,12
Gaildunningite,N,18
Gainesite,Be,0.5
Gainesite,H,3
Gainesite,Li,0.5
Gainesite,Na,2
Gainesite,O,17.5
Gainesite,P,4
Gainesite,Zr,2
Gaitite,As,2
Gaitite,Ca,2
Gaitite,H,4
Gaitite,O,10
Gaitite,Zn,1
Gajardoite,As,4
Gajardoite,Ca,0.5
Gajardoite,Cl,2
Gajardoite,H,10
Gajardoite,K,1
Gajardoite,O,11
Galaxite,Al,2
Galaxite,Mn,1
Galaxite,O,4
Galeite,Cl,1
Galeite,F,4
Galeite,Na,15
Galeite,O,20
Galeite,S,5
Galena,Pb,1
Galena,S,1
Galenobismutite,Bi,2
Galenobismutite,Pb,1
Galenobismutite,S,4
Galgenbergite-(Ce),C,4
Galgenbergite-(Ce),Ca,1
Galgenbergite-(Ce),Ce,2
Galgenbergite-(Ce),H,2
Galgenbergite-(Ce),O,13
Galkhaite,As,4
Galkhaite,Cs,1
Galkhaite,Cu,1
Galkhaite,Hg,5
Galkhaite,S,12
Gallite,Cu,1
Gallite,Ga,1
Gallite,S,2
Gallobeudantite,As,1
Gallobeudantite,Ga,3
Gallobeudantite,H,6
Gallobeudantite,O,14
Gallobeudantite,Pb,1
Gallobeudantite,S,1
Galloplumbogummite,Al,0.999999999999999
Galloplumbogummite,Ga,0.999999999999999
Galloplumbogummite,Ge,0.999999999999999
Galloplumbogummite,H,6
Galloplumbogummite,O,14
Galloplumbogummite,P,2
Galloplumbogummite,Pb,1
Galuskinite,C,1
Galuskinite,Ca,7
Galuskinite,O,15
Galuskinite,Si,3
Gamagarite,Ba,2
Gamagarite,Fe,1
